,property_id,check_in_date,room_category,successful_bookings,capacity
5727,17561,2022-06-27,RT2,23,36
5728,17558,2022-06-27,RT2,24,50
5729,16562,2022-06-27,RT2,23,43
5730,16561,2022-06-27,RT2,16,24
5731,16558,2022-06-27,RT2,13,22
5732,19560,2022-06-27,RT2,22,38
5733,16563,2022-06-27,RT2,28,38
5734,16559,2022-06-27,RT2,24,41
5735,19559,2022-06-27,RT2,22,41
5736,19558,2022-06-27,RT2,17,39
5737,17559,2022-06-27,RT2,24,39
5738,16560,2022-06-27,RT2,15,34
5739,18562,2022-06-27,RT2,25,34
5740,18559,2022-06-27,RT2,17,44
5741,17563,2022-06-27,RT2,28,44
5742,17562,2022-06-27,RT2,12,30
5743,18558,2022-06-27,RT2,15,30
5744,17564,2022-06-27,RT2,15,40
5745,18561,2022-06-27,RT2,23,40
5746,18560,2022-06-27,RT2,25,40
5747,17560,2022-06-27,RT2,23,45
5748,19561,2022-06-27,RT2,23,45
5749,19563,2022-06-27,RT2,22,45
5750,19563,2022-06-27,RT3,13,29
5751,19562,2022-06-27,RT3,15,29
5752,19561,2022-06-27,RT3,14,29
5753,18562,2022-06-27,RT3,18,29
5754,17558,2022-06-27,RT3,12,27
5755,17562,2022-06-27,RT3,12,27
5756,19559,2022-06-27,RT3,13,27
5757,16559,2022-06-27,RT3,21,32
5758,16558,2022-06-27,RT3,5,8
5759,18561,2022-06-27,RT3,17,25
5760,18559,2022-06-27,RT3,8,23
5761,19558,2022-06-27,RT3,8,21
5762,16561,2022-06-27,RT3,13,21
5763,17561,2022-06-27,RT3,13,19
5764,18558,2022-06-27,RT3,13,26
5765,18560,2022-06-27,RT3,14,24
5766,17564,2022-06-27,RT3,9,24
5767,16560,2022-06-27,RT3,10,20
5768,16562,2022-06-27,RT3,10,18
5769,16563,2022-06-27,RT3,12,20
5770,17560,2022-06-27,RT3,12,25
5771,17563,2022-06-27,RT3,12,16
5772,18563,2022-06-27,RT3,12,23
5773,19560,2022-06-27,RT3,12,19
5774,17559,2022-06-27,RT3,11,16
5775,19559,2022-06-27,RT4,2,3
5776,16558,2022-06-27,RT4,2,3
5777,16562,2022-06-27,RT4,4,6
5778,19563,2022-06-27,RT4,4,6
5779,16560,2022-06-27,RT4,4,7
5780,19561,2022-06-27,RT4,4,7
5781,18561,2022-06-27,RT4,5,9
5782,16561,2022-06-27,RT4,6,10
5783,17560,2022-06-27,RT4,6,13
5784,17564,2022-06-27,RT4,7,17
5785,18560,2022-06-27,RT4,10,15
5786,19560,2022-06-27,RT4,11,16
5787,18559,2022-06-27,RT4,9,19
5788,17563,2022-06-27,RT4,12,19
5789,19562,2022-06-27,RT4,8,14
5790,17559,2022-06-27,RT4,9,14
5791,18558,2022-06-27,RT4,9,20
5792,18562,2022-06-27,RT4,12,20
5793,18563,2022-06-27,RT4,9,18
5794,16563,2022-06-27,RT4,10,18
5795,16559,2022-06-27,RT4,11,18
5796,17558,2022-06-27,RT4,3,6
5797,17562,2022-06-27,RT4,3,6
5798,19558,2022-06-27,RT4,3,7
5799,17561,2022-06-27,RT4,3,4
5800,16559,2022-06-28,RT1,21,30
5801,18560,2022-06-28,RT1,19,30
5802,19562,2022-06-28,RT1,19,30
5803,19563,2022-06-28,RT1,15,30
5804,17558,2022-06-28,RT1,10,19
5805,16558,2022-06-28,RT1,11,19
5806,17560,2022-06-28,RT1,20,40
5807,19558,2022-06-28,RT1,17,40
5808,19560,2022-06-28,RT1,17,26
5809,17561,2022-06-28,RT1,17,26
5810,16560,2022-06-28,RT1,17,34
5811,16561,2022-06-28,RT1,12,18
5812,16562,2022-06-28,RT1,15,31
5813,16563,2022-06-28,RT1,26,41
5814,17559,2022-06-28,RT1,18,32
5815,17562,2022-06-28,RT1,8,20
5816,17563,2022-06-28,RT1,17,25
5817,18558,2022-06-28,RT1,7,15
5818,18559,2022-06-28,RT1,17,42
5819,18561,2022-06-28,RT1,18,33
5820,18562,2022-06-28,RT1,27,38
5821,18563,2022-06-28,RT1,13,27
5822,19559,2022-06-28,RT1,12,24
5823,19561,2022-06-28,RT1,16,36
5824,17564,2022-06-28,RT1,6,16
5825,19562,2022-06-28,RT2,14,23
5826,18563,2022-06-28,RT2,14,29
5827,17561,2022-06-28,RT2,24,36
5828,17558,2022-06-28,RT2,26,50
5829,16562,2022-06-28,RT2,23,43
5830,16561,2022-06-28,RT2,15,24
5831,16558,2022-06-28,RT2,15,22
5832,19560,2022-06-28,RT2,22,38
5833,16563,2022-06-28,RT2,23,38
5834,16559,2022-06-28,RT2,26,41
5835,19559,2022-06-28,RT2,23,41
5836,19558,2022-06-28,RT2,15,39
5837,17559,2022-06-28,RT2,23,39
5838,16560,2022-06-28,RT2,15,34
5839,18562,2022-06-28,RT2,21,34
5840,18559,2022-06-28,RT2,21,44
5841,17563,2022-06-28,RT2,27,44
5842,17562,2022-06-28,RT2,12,30
5843,18558,2022-06-28,RT2,14,30
5844,17564,2022-06-28,RT2,16,40
5845,18561,2022-06-28,RT2,28,40
5846,18560,2022-06-28,RT2,23,40
5847,17560,2022-06-28,RT2,22,45
5848,19561,2022-06-28,RT2,20,45
5849,19563,2022-06-28,RT2,26,45
5850,19563,2022-06-28,RT3,15,29
5851,19562,2022-06-28,RT3,18,29
5852,19561,2022-06-28,RT3,13,29
5853,18562,2022-06-28,RT3,19,29
5854,17558,2022-06-28,RT3,14,27
5855,17562,2022-06-28,RT3,12,27
5856,19559,2022-06-28,RT3,15,27
5857,16559,2022-06-28,RT3,21,32
5858,16558,2022-06-28,RT3,5,8
5859,18561,2022-06-28,RT3,15,25
5860,18560,2022-06-28,RT3,17,24
5861,16561,2022-06-28,RT3,13,21
5862,17560,2022-06-28,RT3,13,25
5863,18558,2022-06-28,RT3,13,26
5864,19560,2022-06-28,RT3,14,19
5865,18559,2022-06-28,RT3,9,23
5866,19558,2022-06-28,RT3,9,21
5867,16562,2022-06-28,RT3,10,18
5868,17564,2022-06-28,RT3,10,24
5869,17561,2022-06-28,RT3,12,19
5870,16560,2022-06-28,RT3,11,20
5871,16563,2022-06-28,RT3,11,20
5872,17559,2022-06-28,RT3,11,16
5873,17563,2022-06-28,RT3,11,16
5874,18563,2022-06-28,RT3,11,23
5875,19559,2022-06-28,RT4,2,3
5876,16558,2022-06-28,RT4,2,3
5877,17558,2022-06-28,RT4,4,6
5878,16560,2022-06-28,RT4,4,7
5879,16561,2022-06-28,RT4,5,10
5880,18561,2022-06-28,RT4,5,9
5881,17560,2022-06-28,RT4,6,13
5882,17564,2022-06-28,RT4,7,17
5883,18560,2022-06-28,RT4,10,15
5884,19560,2022-06-28,RT4,9,16
5885,18559,2022-06-28,RT4,8,19
5886,17563,2022-06-28,RT4,11,19
5887,19562,2022-06-28,RT4,7,14
5888,17559,2022-06-28,RT4,8,14
5889,18558,2022-06-28,RT4,10,20
5890,18562,2022-06-28,RT4,11,20
5891,18563,2022-06-28,RT4,9,18
5892,16563,2022-06-28,RT4,13,18
5893,16559,2022-06-28,RT4,10,18
5894,16562,2022-06-28,RT4,3,6
5895,17562,2022-06-28,RT4,3,6
5896,19563,2022-06-28,RT4,3,6
5897,19558,2022-06-28,RT4,3,7
5898,19561,2022-06-28,RT4,3,7
5899,17561,2022-06-28,RT4,3,4
5900,19563,2022-06-29,RT3,15,29
5901,18560,2022-06-29,RT1,20,30
5902,19562,2022-06-29,RT1,20,30
5903,19563,2022-06-29,RT1,14,30
5904,17558,2022-06-29,RT1,10,19
5905,16558,2022-06-29,RT1,12,19
5906,17560,2022-06-29,RT1,21,40
5907,19558,2022-06-29,RT1,18,40
5908,19560,2022-06-29,RT1,13,26
5909,17561,2022-06-29,RT1,17,26
5910,16560,2022-06-29,RT1,18,34
5911,16561,2022-06-29,RT1,10,18
5912,16562,2022-06-29,RT1,14,31
5913,16563,2022-06-29,RT1,23,41
5914,17559,2022-06-29,RT1,22,32
5915,17562,2022-06-29,RT1,8,20
5916,17563,2022-06-29,RT1,15,25
5917,18558,2022-06-29,RT1,8,15
5918,18559,2022-06-29,RT1,18,42
5919,18561,2022-06-29,RT1,21,33
5920,18562,2022-06-29,RT1,24,38
5921,18563,2022-06-29,RT1,15,27
5922,19559,2022-06-29,RT1,12,24
5923,19561,2022-06-29,RT1,20,36
5924,17564,2022-06-29,RT1,7,16
5925,19562,2022-06-29,RT2,17,23
5926,18563,2022-06-29,RT2,15,29
5927,17561,2022-06-29,RT2,23,36
5928,17558,2022-06-29,RT2,25,50
5929,16562,2022-06-29,RT2,23,43
5930,16561,2022-06-29,RT2,15,24
5931,16558,2022-06-29,RT2,15,22
5932,19560,2022-06-29,RT2,24,38
5933,16563,2022-06-29,RT2,25,38
5934,16559,2022-06-29,RT2,23,41
5935,19559,2022-06-29,RT2,22,41
5936,19558,2022-06-29,RT2,15,39
5937,17559,2022-06-29,RT2,24,39
5938,16560,2022-06-29,RT2,19,34
5939,18562,2022-06-29,RT2,20,34
5940,18559,2022-06-29,RT2,19,44
5941,17563,2022-06-29,RT2,28,44
5942,17562,2022-06-29,RT2,14,30
5943,18558,2022-06-29,RT2,14,30
5944,17564,2022-06-29,RT2,17,40
5945,18561,2022-06-29,RT2,27,40
5946,18560,2022-06-29,RT2,23,40
5947,17560,2022-06-29,RT2,24,45
5948,19561,2022-06-29,RT2,25,45
5949,19563,2022-06-29,RT2,24,45
5950,16559,2022-06-29,RT1,18,30
5951,19562,2022-06-29,RT3,20,29
5952,19561,2022-06-29,RT3,14,29
5953,18562,2022-06-29,RT3,18,29
5954,17558,2022-06-29,RT3,15,27
5955,17562,2022-06-29,RT3,10,27
5956,19559,2022-06-29,RT3,12,27
5957,16559,2022-06-29,RT3,20,32
5958,16558,2022-06-29,RT3,5,8
5959,18561,2022-06-29,RT3,19,25
5960,18560,2022-06-29,RT3,16,24
5961,16563,2022-06-29,RT3,13,20
5962,18563,2022-06-29,RT3,13,23
5963,16561,2022-06-29,RT3,14,21
5964,16562,2022-06-29,RT3,9,18
5965,17559,2022-06-29,RT3,10,16
5966,18559,2022-06-29,RT3,10,23
5967,19558,2022-06-29,RT3,10,21
5968,16560,2022-06-29,RT3,12,20
5969,17560,2022-06-29,RT3,12,25
5970,18558,2022-06-29,RT3,12,26
5971,19560,2022-06-29,RT3,12,19
5972,17564,2022-06-29,RT3,12,24
5973,17561,2022-06-29,RT3,11,19
5974,17563,2022-06-29,RT3,11,16
5975,19559,2022-06-29,RT4,2,3
5976,16558,2022-06-29,RT4,2,3
5977,16562,2022-06-29,RT4,4,6
5978,19558,2022-06-29,RT4,4,7
5979,16561,2022-06-29,RT4,5,10
5980,17560,2022-06-29,RT4,6,13
5981,18561,2022-06-29,RT4,6,9
5982,17564,2022-06-29,RT4,7,17
5983,18560,2022-06-29,RT4,9,15
5984,19560,2022-06-29,RT4,10,16
5985,18559,2022-06-29,RT4,8,19
5986,17563,2022-06-29,RT4,14,19
5987,19562,2022-06-29,RT4,10,14
5988,17559,2022-06-29,RT4,9,14
5989,18558,2022-06-29,RT4,10,20
5990,18562,2022-06-29,RT4,12,20
5991,18563,2022-06-29,RT4,10,18
5992,16563,2022-06-29,RT4,11,18
5993,16559,2022-06-29,RT4,10,18
5994,17558,2022-06-29,RT4,3,6
5995,17562,2022-06-29,RT4,3,6
5996,19563,2022-06-29,RT4,3,6
5997,16560,2022-06-29,RT4,3,7
5998,19561,2022-06-29,RT4,3,7
5999,17561,2022-06-29,RT4,3,4
6000,16559,2022-06-30,RT1,17,30
6001,19562,2022-06-30,RT1,19,30
6002,19563,2022-06-30,RT1,15,30
6003,17558,2022-06-30,RT1,10,19
6004,16558,2022-06-30,RT1,13,19
6005,17560,2022-06-30,RT1,18,40
6006,19558,2022-06-30,RT1,17,40
6007,19560,2022-06-30,RT1,16,26
6008,17561,2022-06-30,RT1,16,26
6009,16560,2022-06-30,RT1,17,34
6010,16561,2022-06-30,RT1,12,18
6011,16562,2022-06-30,RT1,17,31
6012,16563,2022-06-30,RT1,27,41
6013,17559,2022-06-30,RT1,22,32
6014,17562,2022-06-30,RT1,9,20
6015,17563,2022-06-30,RT1,13,25
6016,18558,2022-06-30,RT1,8,15
6017,18559,2022-06-30,RT1,16,42
6018,18561,2022-06-30,RT1,21,33
6019,18562,2022-06-30,RT1,24,38
6020,18563,2022-06-30,RT1,14,27
6021,19559,2022-06-30,RT1,12,24
6022,19561,2022-06-30,RT1,18,36
6023,17564,2022-06-30,RT1,6,16
6024,19562,2022-06-30,RT2,14,23
6025,18563,2022-06-30,RT2,14,29
6026,17561,2022-06-30,RT2,22,36
6027,17558,2022-06-30,RT2,24,50
6028,16562,2022-06-30,RT2,19,43
6029,16561,2022-06-30,RT2,14,24
6030,16558,2022-06-30,RT2,15,22
6031,19560,2022-06-30,RT2,27,38
6032,16563,2022-06-30,RT2,22,38
6033,16559,2022-06-30,RT2,27,41
6034,19559,2022-06-30,RT2,22,41
6035,19558,2022-06-30,RT2,17,39
6036,17559,2022-06-30,RT2,22,39
6037,16560,2022-06-30,RT2,15,34
6038,18562,2022-06-30,RT2,22,34
6039,18559,2022-06-30,RT2,19,44
6040,17563,2022-06-30,RT2,32,44
6041,17562,2022-06-30,RT2,14,30
6042,18558,2022-06-30,RT2,14,30
6043,17564,2022-06-30,RT2,18,40
6044,18561,2022-06-30,RT2,28,40
6045,18560,2022-06-30,RT2,24,40
6046,17560,2022-06-30,RT2,25,45
6047,19561,2022-06-30,RT2,22,45
6048,19563,2022-06-30,RT2,23,45
6049,19563,2022-06-30,RT3,13,29
6050,18560,2022-06-30,RT1,18,30
6051,19562,2022-06-30,RT3,20,29
6052,19561,2022-06-30,RT3,15,29
6053,18562,2022-06-30,RT3,18,29
6054,17558,2022-06-30,RT3,16,27
6055,17562,2022-06-30,RT3,11,27
6056,19559,2022-06-30,RT3,14,27
6057,16559,2022-06-30,RT3,20,32
6058,16558,2022-06-30,RT3,5,8
6059,18561,2022-06-30,RT3,18,25
6060,19558,2022-06-30,RT3,8,21
6061,16561,2022-06-30,RT3,13,21
6062,17560,2022-06-30,RT3,13,25
6063,16563,2022-06-30,RT3,14,20
6064,18558,2022-06-30,RT3,14,26
6065,18560,2022-06-30,RT3,14,24
6066,16560,2022-06-30,RT3,9,20
6067,17563,2022-06-30,RT3,9,16
6068,16562,2022-06-30,RT3,10,18
6069,18559,2022-06-30,RT3,10,23
6070,17564,2022-06-30,RT3,10,24
6071,19560,2022-06-30,RT3,12,19
6072,17559,2022-06-30,RT3,11,16
6073,17561,2022-06-30,RT3,11,19
6074,18563,2022-06-30,RT3,11,23
6075,19559,2022-06-30,RT4,2,3
6076,16558,2022-06-30,RT4,2,3
6077,16562,2022-06-30,RT4,4,6
6078,19561,2022-06-30,RT4,4,7
6079,17560,2022-06-30,RT4,5,13
6080,18561,2022-06-30,RT4,5,9
6081,16561,2022-06-30,RT4,6,10
6082,17564,2022-06-30,RT4,7,17
6083,18560,2022-06-30,RT4,8,15
6084,19560,2022-06-30,RT4,10,16
6085,18559,2022-06-30,RT4,9,19
6086,17563,2022-06-30,RT4,11,19
6087,19562,2022-06-30,RT4,8,14
6088,17559,2022-06-30,RT4,9,14
6089,18558,2022-06-30,RT4,11,20
6090,18562,2022-06-30,RT4,12,20
6091,18563,2022-06-30,RT4,10,18
6092,16563,2022-06-30,RT4,12,18
6093,16559,2022-06-30,RT4,10,18
6094,17558,2022-06-30,RT4,3,6
6095,17562,2022-06-30,RT4,3,6
6096,19563,2022-06-30,RT4,3,6
6097,16560,2022-06-30,RT4,3,7
6098,19558,2022-06-30,RT4,3,7
6099,17561,2022-06-30,RT4,3,4
6100,16559,2022-07-01,RT1,20,30
6101,18560,2022-07-01,RT1,17,30
6102,19562,2022-07-01,RT1,19,30
6103,19563,2022-07-01,RT1,14,30
6104,17558,2022-07-01,RT1,9,19
6105,16558,2022-07-01,RT1,11,19
6106,17560,2022-07-01,RT1,20,40
6107,19558,2022-07-01,RT1,17,40
6108,19560,2022-07-01,RT1,15,26
6109,17561,2022-07-01,RT1,17,26
6110,16560,2022-07-01,RT1,16,34
6111,16561,2022-07-01,RT1,13,18
6112,16562,2022-07-01,RT1,17,31
6113,16563,2022-07-01,RT1,29,41
6114,17559,2022-07-01,RT1,22,32
6115,17562,2022-07-01,RT1,9,20
6116,17563,2022-07-01,RT1,15,25
6117,18558,2022-07-01,RT1,7,15
6118,18559,2022-07-01,RT1,19,42
6119,18561,2022-07-01,RT1,19,33
6120,18562,2022-07-01,RT1,24,38
6121,18563,2022-07-01,RT1,12,27
6122,19559,2022-07-01,RT1,12,24
6123,19561,2022-07-01,RT1,19,36
6124,17564,2022-07-01,RT1,7,16
6125,19562,2022-07-01,RT2,15,23
6126,18563,2022-07-01,RT2,17,29
6127,17561,2022-07-01,RT2,21,36
6128,17558,2022-07-01,RT2,27,50
6129,16562,2022-07-01,RT2,19,43
6130,16561,2022-07-01,RT2,14,24
6131,16558,2022-07-01,RT2,13,22
6132,19560,2022-07-01,RT2,23,38
6133,16563,2022-07-01,RT2,22,38
6134,16559,2022-07-01,RT2,26,41
6135,19559,2022-07-01,RT2,22,41
6136,19558,2022-07-01,RT2,17,39
6137,17559,2022-07-01,RT2,26,39
6138,16560,2022-07-01,RT2,17,34
6139,18562,2022-07-01,RT2,20,34
6140,18559,2022-07-01,RT2,17,44
6141,17563,2022-07-01,RT2,28,44
6142,17562,2022-07-01,RT2,12,30
6143,18558,2022-07-01,RT2,16,30
6144,17564,2022-07-01,RT2,16,40
6145,18561,2022-07-01,RT2,23,40
6146,18560,2022-07-01,RT2,25,40
6147,17560,2022-07-01,RT2,25,45
6148,19561,2022-07-01,RT2,24,45
6149,19563,2022-07-01,RT2,20,45
6150,19563,2022-07-01,RT3,15,29
6151,19562,2022-07-01,RT3,20,29
6152,19561,2022-07-01,RT3,15,29
6153,18562,2022-07-01,RT3,20,29
6154,17558,2022-07-01,RT3,13,27
6155,17562,2022-07-01,RT3,11,27
6156,19559,2022-07-01,RT3,14,27
6157,16559,2022-07-01,RT3,20,32
6158,16558,2022-07-01,RT3,5,8
6159,18561,2022-07-01,RT3,18,25
6160,18560,2022-07-01,RT3,16,24
6161,19558,2022-07-01,RT3,8,21
6162,16561,2022-07-01,RT3,13,21
6163,16563,2022-07-01,RT3,13,20
6164,17560,2022-07-01,RT3,13,25
6165,18558,2022-07-01,RT3,14,26
6166,16562,2022-07-01,RT3,9,18
6167,17559,2022-07-01,RT3,9,16
6168,16560,2022-07-01,RT3,10,20
6169,17563,2022-07-01,RT3,10,16
6170,19560,2022-07-01,RT3,10,19
6171,17561,2022-07-01,RT3,11,19
6172,18559,2022-07-01,RT3,11,23
6173,18563,2022-07-01,RT3,11,23
6174,17564,2022-07-01,RT3,11,24
6175,16558,2022-07-01,RT4,2,3
6176,16562,2022-07-01,RT4,4,6
6177,19561,2022-07-01,RT4,4,7
6178,16561,2022-07-01,RT4,6,10
6179,18561,2022-07-01,RT4,6,9
6180,17560,2022-07-01,RT4,7,13
6181,19559,2022-07-01,RT4,1,3
6182,17564,2022-07-01,RT4,7,17
6183,18560,2022-07-01,RT4,12,15
6184,19560,2022-07-01,RT4,10,16
6185,18559,2022-07-01,RT4,10,19
6186,17563,2022-07-01,RT4,14,19
6187,19562,2022-07-01,RT4,9,14
6188,17559,2022-07-01,RT4,9,14
6189,18558,2022-07-01,RT4,10,20
6190,18562,2022-07-01,RT4,13,20
6191,18563,2022-07-01,RT4,10,18
6192,16563,2022-07-01,RT4,10,18
6193,16559,2022-07-01,RT4,11,18
6194,17558,2022-07-01,RT4,3,6
6195,17562,2022-07-01,RT4,3,6
6196,19563,2022-07-01,RT4,3,6
6197,16560,2022-07-01,RT4,3,7
6198,19558,2022-07-01,RT4,3,7
6199,17561,2022-07-01,RT4,3,4
6200,19563,2022-07-02,RT3,22,29
6201,16559,2022-07-02,RT1,29,30
6202,18560,2022-07-02,RT1,27,30
6203,19562,2022-07-02,RT1,26,30
6204,19563,2022-07-02,RT1,21,30
6205,17558,2022-07-02,RT1,15,19
6206,16558,2022-07-02,RT1,17,19
6207,17560,2022-07-02,RT1,28,40
6208,19558,2022-07-02,RT1,23,40
6209,19560,2022-07-02,RT1,23,26
6210,17561,2022-07-02,RT1,23,26
6211,16560,2022-07-02,RT1,24,34
6212,16561,2022-07-02,RT1,17,18
6213,16562,2022-07-02,RT1,23,31
6214,16563,2022-07-02,RT1,34,41
6215,17559,2022-07-02,RT1,28,32
6216,17562,2022-07-02,RT1,14,20
6217,17563,2022-07-02,RT1,21,25
6218,18558,2022-07-02,RT1,11,15
6219,18559,2022-07-02,RT1,24,42
6220,18561,2022-07-02,RT1,30,33
6221,18562,2022-07-02,RT1,35,38
6222,18563,2022-07-02,RT1,20,27
6223,19559,2022-07-02,RT1,17,24
6224,19561,2022-07-02,RT1,27,36
6225,17564,2022-07-02,RT1,8,16
6226,19562,2022-07-02,RT2,22,23
6227,18563,2022-07-02,RT2,22,29
6228,17561,2022-07-02,RT2,33,36
6229,17558,2022-07-02,RT2,36,50
6230,16562,2022-07-02,RT2,30,43
6231,16561,2022-07-02,RT2,21,24
6232,16558,2022-07-02,RT2,19,22
6233,19560,2022-07-02,RT2,38,38
6234,16563,2022-07-02,RT2,31,38
6235,16559,2022-07-02,RT2,38,41
6236,19559,2022-07-02,RT2,28,41
6237,19558,2022-07-02,RT2,22,39
6238,17559,2022-07-02,RT2,32,39
6239,16560,2022-07-02,RT2,25,34
6240,18562,2022-07-02,RT2,32,34
6241,18559,2022-07-02,RT2,26,44
6242,17563,2022-07-02,RT2,37,44
6243,17562,2022-07-02,RT2,19,30
6244,18558,2022-07-02,RT2,23,30
6245,17564,2022-07-02,RT2,24,40
6246,18561,2022-07-02,RT2,38,40
6247,18560,2022-07-02,RT2,35,40
6248,17560,2022-07-02,RT2,34,45
6249,19561,2022-07-02,RT2,33,45
6250,19563,2022-07-02,RT2,33,45
6251,19562,2022-07-02,RT3,24,29
6252,19561,2022-07-02,RT3,21,29
6253,18562,2022-07-02,RT3,28,29
6254,17558,2022-07-02,RT3,19,27
6255,17562,2022-07-02,RT3,17,27
6256,19559,2022-07-02,RT3,19,27
6257,16559,2022-07-02,RT3,28,32
6258,16558,2022-07-02,RT3,7,8
6259,17560,2022-07-02,RT3,19,25
6260,18561,2022-07-02,RT3,22,25
6261,16561,2022-07-02,RT3,20,21
6262,16563,2022-07-02,RT3,18,20
6263,17559,2022-07-02,RT3,16,16
6264,17561,2022-07-02,RT3,16,19
6265,18558,2022-07-02,RT3,19,26
6266,18560,2022-07-02,RT3,22,24
6267,18563,2022-07-02,RT3,17,23
6268,19560,2022-07-02,RT3,17,19
6269,16560,2022-07-02,RT3,15,20
6270,16562,2022-07-02,RT3,13,18
6271,17563,2022-07-02,RT3,14,16
6272,17564,2022-07-02,RT3,14,24
6273,18559,2022-07-02,RT3,12,23
6274,19558,2022-07-02,RT3,11,21
6275,19559,2022-07-02,RT4,2,3
6276,17558,2022-07-02,RT4,4,6
6277,17562,2022-07-02,RT4,4,6
6278,19563,2022-07-02,RT4,4,6
6279,19558,2022-07-02,RT4,4,7
6280,16560,2022-07-02,RT4,5,7
6281,16562,2022-07-02,RT4,5,6
6282,19561,2022-07-02,RT4,5,7
6283,16561,2022-07-02,RT4,9,10
6284,17560,2022-07-02,RT4,10,13
6285,18561,2022-07-02,RT4,8,9
6286,17564,2022-07-02,RT4,11,17
6287,18560,2022-07-02,RT4,14,15
6288,19560,2022-07-02,RT4,14,16
6289,18559,2022-07-02,RT4,13,19
6290,17563,2022-07-02,RT4,17,19
6291,19562,2022-07-02,RT4,13,14
6292,17559,2022-07-02,RT4,14,14
6293,18558,2022-07-02,RT4,13,20
6294,18562,2022-07-02,RT4,19,20
6295,18563,2022-07-02,RT4,14,18
6296,16563,2022-07-02,RT4,18,18
6297,16559,2022-07-02,RT4,17,18
6298,17561,2022-07-02,RT4,3,4
6299,16558,2022-07-02,RT4,3,3
6300,19563,2022-07-03,RT3,23,29
6301,18560,2022-07-03,RT1,27,30
6302,19562,2022-07-03,RT1,27,30
6303,19563,2022-07-03,RT1,20,30
6304,17558,2022-07-03,RT1,15,19
6305,16558,2022-07-03,RT1,18,19
6306,17560,2022-07-03,RT1,29,40
6307,19558,2022-07-03,RT1,22,40
6308,19560,2022-07-03,RT1,22,26
6309,17561,2022-07-03,RT1,23,26
6310,16560,2022-07-03,RT1,27,34
6311,16561,2022-07-03,RT1,17,18
6312,16562,2022-07-03,RT1,23,31
6313,16563,2022-07-03,RT1,36,41
6314,17559,2022-07-03,RT1,29,32
6315,17562,2022-07-03,RT1,13,20
6316,17563,2022-07-03,RT1,23,25
6317,18558,2022-07-03,RT1,11,15
6318,18559,2022-07-03,RT1,27,42
6319,18561,2022-07-03,RT1,31,33
6320,18562,2022-07-03,RT1,33,38
6321,18563,2022-07-03,RT1,21,27
6322,19559,2022-07-03,RT1,17,24
6323,19561,2022-07-03,RT1,28,36
6324,17564,2022-07-03,RT1,9,16
6325,19562,2022-07-03,RT2,20,23
6326,18563,2022-07-03,RT2,21,29
6327,17561,2022-07-03,RT2,36,36
6328,17558,2022-07-03,RT2,34,50
6329,16562,2022-07-03,RT2,32,43
6330,16561,2022-07-03,RT2,20,24
6331,16558,2022-07-03,RT2,21,22
6332,19560,2022-07-03,RT2,34,38
6333,16563,2022-07-03,RT2,35,38
6334,16559,2022-07-03,RT2,40,41
6335,19559,2022-07-03,RT2,30,41
6336,19558,2022-07-03,RT2,22,39
6337,17559,2022-07-03,RT2,36,39
6338,16560,2022-07-03,RT2,24,34
6339,18562,2022-07-03,RT2,29,34
6340,18559,2022-07-03,RT2,30,44
6341,17563,2022-07-03,RT2,43,44
6342,17562,2022-07-03,RT2,17,30
6343,18558,2022-07-03,RT2,21,30
6344,17564,2022-07-03,RT2,23,40
6345,18561,2022-07-03,RT2,35,40
6346,18560,2022-07-03,RT2,35,40
6347,17560,2022-07-03,RT2,31,45
6348,19561,2022-07-03,RT2,35,45
6349,19563,2022-07-03,RT2,33,45
6350,16559,2022-07-03,RT1,28,30
6351,19562,2022-07-03,RT3,27,29
6352,19561,2022-07-03,RT3,22,29
6353,18562,2022-07-03,RT3,27,29
6354,17558,2022-07-03,RT3,20,27
6355,17562,2022-07-03,RT3,15,27
6356,19559,2022-07-03,RT3,20,27
6357,16559,2022-07-03,RT3,29,32
6358,16558,2022-07-03,RT3,7,8
6359,17560,2022-07-03,RT3,19,25
6360,18561,2022-07-03,RT3,23,25
6361,16561,2022-07-03,RT3,19,21
6362,16563,2022-07-03,RT3,18,20
6363,17561,2022-07-03,RT3,16,19
6364,18558,2022-07-03,RT3,20,26
6365,18560,2022-07-03,RT3,21,24
6366,18563,2022-07-03,RT3,16,23
6367,19560,2022-07-03,RT3,18,19
6368,17559,2022-07-03,RT3,15,16
6369,17563,2022-07-03,RT3,15,16
6370,17564,2022-07-03,RT3,15,24
6371,16560,2022-07-03,RT3,14,20
6372,16562,2022-07-03,RT3,14,18
6373,18559,2022-07-03,RT3,14,23
6374,19558,2022-07-03,RT3,11,21
6375,19559,2022-07-03,RT4,2,3
6376,16562,2022-07-03,RT4,4,6
6377,17562,2022-07-03,RT4,4,6
6378,19563,2022-07-03,RT4,4,6
6379,17561,2022-07-03,RT4,4,4
6380,16560,2022-07-03,RT4,5,7
6381,17558,2022-07-03,RT4,5,6
6382,19558,2022-07-03,RT4,5,7
6383,19561,2022-07-03,RT4,5,7
6384,16561,2022-07-03,RT4,9,10
6385,17560,2022-07-03,RT4,10,13
6386,18561,2022-07-03,RT4,8,9
6387,17564,2022-07-03,RT4,9,17
6388,18560,2022-07-03,RT4,13,15
6389,19560,2022-07-03,RT4,15,16
6390,18559,2022-07-03,RT4,10,19
6391,17563,2022-07-03,RT4,18,19
